birthday,name,profile_url
November 9,Nick,character.php?id=59712
November 9,Ryuuka Jihiyou,character.php?id=14982
November 10,Tadashi Yamaguchi,character.php?id=65963
November 10,Ibushi Arima,character.php?id=70397
November 10,Ayaka Nanahara,character.php?id=56322
November 10,Yumiko Sakaki,character.php?id=27329
November 10,Belkia,character.php?id=77269
November 10,Kanaka Amaya,character.php?id=60927
November 10,Alice Sakuraba,character.php?id=32596
November 10,Kaede Fuyou,character.php?id=6546
November 10,Tokitsukaze,character.php?id=71137
November 10,Sekijirou Kan,character.php?id=85308
November 10,Kojika Kumari,character.php?id=45103
November 10,Griamore,character.php?id=78983
November 10,Griamore (young),character.php?id=79004
November 10,Vlad III Tepes,character.php?id=38206
November 10,Vlad III,character.php?id=81711
November 10,Shouhei Kodera,character.php?id=74045
November 10,Mikako Satsukitane,character.php?id=31224
November 10,Yukiji Katsura,character.php?id=7966
November 10,Tsubaki Sannomiya,character.php?id=70164
November 10,Yuuka Saotome,character.php?id=9986
November 10,Cidolfus Orlandeau,character.php?id=39850
November 10,Nijouin Kaoruko,character.php?id=93014
November 10,Mikuri Amamiya,character.php?id=98665
November 10,Kuzuha,character.php?id=101886
November 11,Makoto Kakino,character.php?id=54016
November 11,Azusa Nakano,character.php?id=17634
November 11,Koko Tsukishima,character.php?id=289
November 11,Shinichi Samesuga,character.php?id=3185
November 11,Chiaki Ogata,character.php?id=71353
November 11,Tomoka Tenkubashi,character.php?id=75352
November 11,Takatora Fujimoto,character.php?id=74346
November 11,Nagare Hisui,character.php?id=75457
November 11,Makura Migita,character.php?id=76942
November 11,Kohane Tsubaki,character.php?id=77000
November 11,Ryuuji Korekuni,character.php?id=77144
November 11,Titan,character.php?id=78541
November 11,Izumi Ohishi,character.php?id=78862
November 11,Elder Brother Tatsumi,character.php?id=83152
November 11,Mikan Mononashi,character.php?id=83478
November 11,Hisoka Hiroi,character.php?id=84636
November 11,Jill Christophe,character.php?id=83788
November 11,Stella Marisudia,character.php?id=88623
November 11,Daidouji,character.php?id=61650
November 11,Nanjiro Echizen,character.php?id=63134
November 11,Jiraiya,character.php?id=11046
November 11,Jiraiya (young),character.php?id=11805
November 11,Roronoa Zoro,character.php?id=12442
November 11,Algol,character.php?id=62099
November 11,Subaru Mikage,character.php?id=9853
November 11,Roronoa Zoro (young),character.php?id=48784
November 11,George de Sand,character.php?id=64603
November 11,Strife Astlar,character.php?id=34837
November 11,Kiritsugu Emiya,character.php?id=34143
November 11,Bartra Lyonesse,character.php?id=76844
November 11,Momo Sakaki,character.php?id=52051
November 11,Daidouji,character.php?id=90581
November 11,Mei Mei,character.php?id=25735
November 11,Rikano Arisawa,character.php?id=25092
November 11,Hinata Kuraue,character.php?id=56681
November 11,Shigeichi Sakanami,character.php?id=62089
November 11,Nanpei Aoba,character.php?id=76563
November 11,Seira Otoshiro,character.php?id=69548
November 11,Kengo Kirisaki,character.php?id=24211
November 11,Isami Sakakibara,character.php?id=58957
November 11,Anna Yurievna Cocolova,character.php?id=13442
November 11,Ashitare,character.php?id=11075
November 11,Yusuke Fujisaki,character.php?id=25044
November 11,Sasuke Tsubaki,character.php?id=25788
November 11,Haru Kirishima,character.php?id=72983
November 11,Number 20,character.php?id=68755
November 11,Yurino Hatomi,character.php?id=15975
November 11,'Kanori Shisen''in',character.php?id=43578
November 11,Hayate Ayasaki,character.php?id=7956
November 11,Aina Nakamura,character.php?id=28441
November 11,Olga Breakchild,character.php?id=75665
November 11,Takayuki_Furuichi,character.php?id=23337
November 11,Shinichi Samesuga,character.php?id=10270
November 11,Kirin Toudou,character.php?id=74573
November 11,Ms. Sara Marple,character.php?id=57207
November 11,Hilda,character.php?id=89442
November 11,Tooru Sanada,character.php?id=25657
November 11,Arisa Hibiki,character.php?id=91701
November 11,Ichii,character.php?id=10319
November 11,Masako Takauchi,character.php?id=71409
November 11,Marlone,character.php?id=29636
November 11,Naruse Keiichi,character.php?id=93037
November 11,Junta Azumaya,character.php?id=91412
November 11,Shalon,character.php?id=93771
November 11,Grim Shalon,character.php?id=93772
November 11,Asahi Himukai,character.php?id=98046
November 11,Midari Suishouseki,character.php?id=98204
November 11,Nakamura Kazuhiro,character.php?id=98695
November 11,Hinami Hamuro,character.php?id=99163
November 11,Leon Oswald,character.php?id=13946
November 11,Fyodor Dostoyevsky,character.php?id=88151
November 11,Robin,character.php?id=100505
November 11,Ayaka Tachikawa,character.php?id=101285
November 11,Daisuke Niwa,character.php?id=12426
November 11,Saku Sasaki,character.php?id=101882
November 12,Kaede Nagase,character.php?id=13456
November 12,Riko Izayoi,character.php?id=75938
November 12,Cure Magical,character.php?id=75939
November 12,Mika Jougasaki,character.php?id=70332
November 12,Celene Fieldes Mitsumine,character.php?id=88613
November 12,Ren Uesugi,character.php?id=32550
November 12,Menat,character.php?id=82908
November 12,Ise,character.php?id=70447
November 12,Lida Canales,character.php?id=48212
November 12,Setsuka Amafuki,character.php?id=17962
November 12,Naoki Irie,character.php?id=15645
November 12,Anne Takamaki,character.php?id=77625
November 12,Tamako Arai,character.php?id=68759
November 12,Akane Warota,character.php?id=95076
November 12,Yuu Omaezaki,character.php?id=95408
November 12,Yat Sen,character.php?id=89927
November 12,Kurara Hananokouji,character.php?id=43782
November 12,Super Kurara,character.php?id=43803
November 13,Akira Shimadzu,character.php?id=54734
November 13,Mine Himekami,character.php?id=70502
November 13,Peacock,character.php?id=84134
November 13,Rinze Himeragi,character.php?id=88418
November 13,Hakan,character.php?id=77612
November 13,Matsuwa,character.php?id=82867
November 13,Sasa Momokawa,character.php?id=79131
November 13,Tsubame Miyama,character.php?id=78648
November 13,Kara Kanat Suleyman,character.php?id=82161
November 13,Yuma Isogai,character.php?id=70233
November 13,Cornel,character.php?id=28180
November 13,Yuu Amou,character.php?id=12167
November 13,Feli,character.php?id=79394
November 13,Kozue Orihara,character.php?id=10716
November 13,Subaru Mitejima,character.php?id=91961
November 13,Urushi,character.php?id=94607
November 13,Nagamasa Moura,character.php?id=91046
November 13,Lenne,character.php?id=22959
November 13,Henry,character.php?id=59524
November 13,Houshou,character.php?id=89900
November 14,Kaedeko Sakura,character.php?id=40827
November 14,Heath Grice,character.php?id=88430
November 14,Tokagero,character.php?id=44690
November 14,Shirayuki Hotogi,character.php?id=24786
November 14,Mari Yukishiro,character.php?id=79119
November 14,Ibara Saegusa,character.php?id=83748
November 14,Hiroshi Nagayama,character.php?id=65558
November 14,Hina Takemiya,character.php?id=9210
November 14,Leviathan,character.php?id=18951
November 14,Police Officer A,character.php?id=91400
November 15,Noelle Silva,character.php?id=82678
November 15,Shinobu Maehara,character.php?id=4398
November 15,Kyosuke Kasuga,character.php?id=36361
November 15,Hikaru Hiyama,character.php?id=36360
November 15,Nagisa Nakase,character.php?id=61511
November 15,Jin,character.php?id=54368
November 15,Nazuna Inuwaka,character.php?id=86301
November 15,Rin Nohara,character.php?id=22144
November 15,Colonel Shikishima,character.php?id=18064
November 15,Mitsugu Yamaji,character.php?id=76797
November 15,Rolento F. Schugerg,character.php?id=77607
November 15,Fubuki,character.php?id=70455
November 15,Kuraudo Ooishi,character.php?id=24381
November 15,Amane Nishiki,character.php?id=83586
November 15,Tea Man,character.php?id=34118
November 15,Charden Flamberg,character.php?id=15369
November 15,Fumika Tsugui,character.php?id=91690
November 15,Elise,character.php?id=97873
November 15,Fubuki,character.php?id=89860
November 16,Nyamo Namo,character.php?id=29473
November 16,Yue Ayase,character.php?id=13476
November 16,Dwyer,character.php?id=77349
November 16,Miu Iruma,character.php?id=79483
November 16,Roberto Miura,character.php?id=85959
November 16,Mr. EAD,character.php?id=79106
November 16,Arare,character.php?id=70965
November 16,Taigei,character.php?id=71135
November 16,Hiryuu,character.php?id=70453
November 16,Melk the First,character.php?id=62229
November 16,Koharu Sugiura,character.php?id=32648
November 16,Yuuichi Tate,character.php?id=15014
November 16,'Lil'' Ronnie',character.php?id=38243
November 16,Alvaro Garay,character.php?id=33132
November 16,Hikitsu,character.php?id=15471
November 16,Iyo Uwajima,character.php?id=30226
November 16,Takako Itsukushima,character.php?id=3574
November 16,Kojiro Shinomiya,character.php?id=73901
November 16,Le Malin,character.php?id=95569
November 16,Alice Mononobe,character.php?id=101870
November 16,Jamaica,character.php?id=89950
November 16,Wichita,character.php?id=89703
November 17,Makoto Tachibana,character.php?id=61651
November 17,Zhores Barsoukova,character.php?id=28405
November 17,Asuhi Imizu,character.php?id=72313
November 17,Chika_Mikuriya,character.php?id=23491
November 17,Harry Mackenzie,character.php?id=25822
November 17,Raksharta Chawla,character.php?id=9963
November 17,Caterpillar,character.php?id=69186
November 17,Ushio,character.php?id=70884
November 17,Kaga,character.php?id=70451
November 17,Ren Mikihara,character.php?id=23943
November 17,Kazuya Miyuki,character.php?id=64048
November 17,Konami Asaba,character.php?id=64776
November 17,Mana Tatsumiya,character.php?id=13464
November 17,Nakago,character.php?id=11081
November 17,Keiko Natori,character.php?id=30511
November 17,Knuckle,character.php?id=50835
November 17,Shin Sakura,character.php?id=820
November 17,Tetsurou Kuroo,character.php?id=68029
November 17,Natalia Glinka,character.php?id=54684
November 17,Touko Shima,character.php?id=93359
November 17,Kaga,character.php?id=89903
November 18,Maya Jingu,character.php?id=33422
November 18,Kohaku Ichimine,character.php?id=62472
November 18,Izumiko Murasaki,character.php?id=39756
November 18,Diana,character.php?id=84467
November 18,Takashi Kawamura,character.php?id=24353
November 18,Masaki Amamiya,character.php?id=74287
November 18,Shizune,character.php?id=11803
November 18,Hilda,character.php?id=62145
November 18,Trillram,character.php?id=68894
November 18,Asuka Mishima,character.php?id=29137
November 18,Kasumi,character.php?id=70966
November 18,Grøh,character.php?id=87950
November 18,Shiba Roses,character.php?id=38992
November 18,Shiba Roses,character.php?id=39019
November 18,Rusalka Schwägerin,character.php?id=2548
November 18,Fumiko Yanagi,character.php?id=40892
November 18,Yuri Asaza,character.php?id=5032
November 18,Franz Kefka,character.php?id=63972
November 18,La Galissonière,character.php?id=102265
November 18,Luna Tsukuyomi,character.php?id=63299
November 18,Civia,character.php?id=101832
November 19,Kanae Agatsuma,character.php?id=73959
November 19,Pharaoh,character.php?id=62331
November 19,Makiko Midori,character.php?id=74283
November 19,Darun Mister,character.php?id=80176
November 19,Chiyoda,character.php?id=70840
November 19,Indra Sahdan Myung,character.php?id=1290
November 19,Hideaki Nakajima,character.php?id=24508
November 19,Sakutarou Yashamaru,character.php?id=77153
November 19,Honoka Tsutsui,character.php?id=18327
November 19,Gilbert Durandal,character.php?id=9800
November 19,Chloe Hartzog,character.php?id=80739
November 19,Kefka Palazzo,character.php?id=41625
November 19,West Virginia,character.php?id=89712
November 20,Akane Sakurai,character.php?id=70145
November 20,Shuko Murao,character.php?id=68752
November 20,Ruruka Ando,character.php?id=77990
November 20,Lala Manaka,character.php?id=68657
November 20,Nao Ehime,character.php?id=72743
November 20,Ky Kiske,character.php?id=10649
November 20,Mai Valentine,character.php?id=16374
November 20,Atsushi Kisarazu,character.php?id=26914
November 20,Ryou Kisarazu,character.php?id=26915
November 20,Sayuri Mashiba,character.php?id=32593
November 20,Xiao Lon,character.php?id=84464
November 20,Erina Ogura,character.php?id=61939
November 20,Suzuya,character.php?id=71022
November 20,Reon Kirishima,character.php?id=90630
November 20,Illyasviel von Einzbern,character.php?id=1013
November 20,Kobungo Inuta,character.php?id=56823
November 20,Sapka Ibrahim Vali,character.php?id=82171
November 20,Hyougo Otoo,character.php?id=21335
November 20,Yuffie Kisaragi,character.php?id=28811
November 20,Fuuka Kagiyoshi,character.php?id=97875
November 20,Ayumi,character.php?id=14798
November 20,Maya Brea ,character.php?id=52316
November 20,Aya Brea,character.php?id=30810
November 20,Unicorn,character.php?id=89853
November 20,McCall,character.php?id=89667
November 21,Izumi Kido,character.php?id=68821
November 21,Ako Izumi,character.php?id=13444
November 21,Ritsuko Akagi,character.php?id=11866
November 21,Rio Momose,character.php?id=75370
November 21,Nobuchika Ginoza,character.php?id=52657
November 21,Thetis,character.php?id=62530
November 21,Isabellla Leon,character.php?id=86559
November 21,Teruzuki,character.php?id=82876
November 21,Tone,character.php?id=70877
November 21,Hiei,character.php?id=70473
November 21,Hebidayu,character.php?id=42843
November 21,Saizo Komiya,character.php?id=60865
November 21,Saizo Komiya (Monster form),character.php?id=60866
November 21,Thor Megingjard,character.php?id=68010
November 21,Haku Yowane,character.php?id=23263
November 21,Katsumi Shiba,character.php?id=41079
November 21,Kozue Mizuki,character.php?id=30575
November 21,Yaeko Momi,character.php?id=15974
November 21,Shuan,character.php?id=83813
November 21,Yui Tamura,character.php?id=91298
November 21,Sumire Amatori,character.php?id=97708
November 21,Kanata,character.php?id=98185
November 21,Trunks Brief,character.php?id=37106
November 21,Hiei,character.php?id=89895
November 22,Lilian Tyrol,character.php?id=34717
November 22,Yellow Diamond,character.php?id=85450
November 22,Ehon Nonohara,character.php?id=146
November 22,Ryuutarou Wakatsuki,character.php?id=22886
