id,birthday,name,profile_url,anime_title
11341,December 24,Wooden Sword Rio,character.php?id=16317,
11342,December 24,Ryoma Echizen ,character.php?id=14791,
11343,December 24,Syn Shenron,character.php?id=66127,
11344,December 24,Kate Allen,character.php?id=53932,
11345,December 24,Madara Uchiha,character.php?id=22288,
11346,December 24,Kuyou Senjou,character.php?id=17290,
11347,December 24,Tony Tony Chopper,character.php?id=28642,
11348,December 24,Rene,character.php?id=62333,
11349,December 24,Papuwa,character.php?id=81291,
11350,December 24,Shouko Inaba,character.php?id=32583,
11351,December 24,Beauty,character.php?id=57773,
11352,December 24,Maria Takarada,character.php?id=30777,
11353,December 24,Noel Yukino,character.php?id=13206,
11354,December 24,Seiji Hiwatari,character.php?id=13207,
11355,December 24,Rinko Jerrard,character.php?id=9565,
11356,December 24,Jinno,character.php?id=8782,
11357,December 24,Athena Glory,character.php?id=4181,
11358,December 24,Athena Glory,character.php?id=73935,
11359,December 24,Cryska Barchenowa,character.php?id=45392,
11360,December 24,Konoha,character.php?id=48515,
11361,December 24,Haruka Kokonose,character.php?id=74755,
11362,December 24,Seiya Sena,character.php?id=67763,
11363,December 24,Kirin Shima,character.php?id=80416,
11364,December 24,Kaede Sendouin,character.php?id=79660,
11365,December 24,Yuzu Nanashiro,character.php?id=27167,
11366,December 24,Mami Takeuchi,character.php?id=849,
11367,December 24,Ruki Irokawa,character.php?id=90164,
11368,December 24,Alex Tachibana,character.php?id=74398,
11369,December 24,Diane,character.php?id=69329,
11370,December 24,Diane (young),character.php?id=78959,
11371,December 24,Kaname Chidori,character.php?id=11783,
11372,December 24,Teletha Testarossa,character.php?id=11793,
11373,December 24,Masamune Takano,character.php?id=24833,
11374,December 24,Tesla Violet,character.php?id=30863,
11375,December 24,Nine Violet,character.php?id=30864,
11376,December 24,Miou Suguri,character.php?id=80419,
11377,December 24,Setsuno,character.php?id=62196,
11378,December 24,Haruki Sagae,character.php?id=66467,
11379,December 24,Bakshi Christensen,character.php?id=32740,
11380,December 24,Kobato Haneda,character.php?id=12048,
11381,December 24,Aria Futaba,character.php?id=82698,
11382,December 24,Furano,character.php?id=12544,
11383,December 24,Francesca Lucchini,character.php?id=12815,
11384,December 24,Rachel Calvin,character.php?id=53293,
11385,December 24,Koyoi Takase,character.php?id=84539,
11386,December 24,Taiki Kirioka,character.php?id=25334,
11387,December 24,Asuma Mayuzumi,character.php?id=76580,
11388,December 24,Cecilia Alcott,character.php?id=23295,
11389,December 24,Sakurako Fujimura,character.php?id=21930,
11390,December 24,Yuuma Kanoue,character.php?id=27054,
11391,December 24,Pi,character.php?id=17265,
11392,December 24,Arcueid Brunestud,character.php?id=38208,
11393,December 24,Leonardo Bistario Harwey,character.php?id=38211,
11394,December 24,Subaru Warren,character.php?id=57211,
11395,December 24,Haruka Kouzuki,character.php?id=3052,
11396,December 24,Merli,character.php?id=56842,
11397,December 24,Listy Cinclair Crawford,character.php?id=2102,
11398,December 24,Lion Rafale,character.php?id=75887,
11399,December 24,Ai Kasumi,character.php?id=35198,
11400,December 24,Minako Ootsuka,character.php?id=30508,
11401,December 24,Aoi Narukami,character.php?id=17000,
11402,December 24,Akira Ijyuin,character.php?id=18915,
11403,December 24,Maria,character.php?id=7961,
11404,December 24,Natarle Badgiruel,character.php?id=64368,
11405,December 24,Tsubasa Hiiragi,character.php?id=73430,
11406,December 24,Itsuki Ootori,character.php?id=73434,
11407,December 24,Maki Natsuru,character.php?id=24453,
11408,December 24,Ikuto Sarashina,character.php?id=24152,
11409,December 24,Alexander Howell,character.php?id=61043,
11410,December 24,Silver,character.php?id=79608,
11411,December 24,Airi,character.php?id=45493,
11412,December 24,Marie Claire,character.php?id=5435,
11413,December 24,Otone Natsume,character.php?id=29843,
11414,December 24,Otona Natsume,character.php?id=29845,
11415,December 24,Reni Milchstrabe,character.php?id=12797,
11416,December 24,Byakuya,character.php?id=89437,
11417,December 24,Mizuki Fudou,character.php?id=78437,
11418,December 24,Cecil Sudou,character.php?id=64939,
11419,December 24,Sernia Iori Flameheart ,character.php?id=20821,
11420,December 24,Forte Sherard,character.php?id=10317,
11421,December 24,Ei Takanashi,character.php?id=95021,
11422,December 24,Iris December Uncry,character.php?id=97830,
11423,December 24,Nana,character.php?id=98045,
11424,December 24,Kagome Suzaki,character.php?id=98275,
11425,December 24,Meru Furukura,character.php?id=98913,
11426,December 24,Sahad Asran Ryuto,character.php?id=43783,
11427,December 25,Sachiko Takaoka,character.php?id=71494,
11428,December 25,Misa Amane,character.php?id=12874,
11429,December 25,Fuyuhiko Nishino,character.php?id=32203,
11430,December 25,Shizuku Manabe,character.php?id=140,
11431,December 25,Charles Yoshino / Charles Maroth,character.php?id=34055,
11432,December 25,Emiri Genzouin,character.php?id=71355,
11433,December 25,Michiru Matsushima,character.php?id=27331,
11434,December 25,Rushia Kamishiro,character.php?id=75122,
11435,December 25,Kurisu Yoshiya,character.php?id=75223,
11436,December 25,Kanata Saionji,character.php?id=75776,
11437,December 25,Ren Kaidou,character.php?id=76133,
11438,December 25,Miyabi Ibuki,character.php?id=55539,
11439,December 25,Suu Aoi,character.php?id=76996,
11440,December 25,Shiina Murakami,character.php?id=78558,
11441,December 25,Rumi Yoshikawa,character.php?id=80911,
11442,December 25,Suzune Kusukawa,character.php?id=83061,
11443,December 25,Arcueid Brunestud,character.php?id=1577,
11444,December 25,Valentine,character.php?id=84140,
11445,December 25,Karma Akabane,character.php?id=70246,
11446,December 25,Shizuka Tsuchimikado,character.php?id=84930,
11447,December 25,Billy Kane,character.php?id=29271,
11448,December 25,Eiji Kisaragi,character.php?id=29272,
11449,December 25,Robert Garcia,character.php?id=29250,
11450,December 25,Noel Vermilion,character.php?id=24119,
11451,December 25,Mu-12,character.php?id=83595,
11452,December 25,Axl Low,character.php?id=10640,
11453,December 25,Dizzy,character.php?id=10644,
11454,December 25,Elphelt Valentine,character.php?id=83560,
11455,December 25,Levi Ackerman,character.php?id=63415,
11456,December 25,Oscar Francois de Jarjayes,character.php?id=12719,
11457,December 25,Allen Walker,character.php?id=12859,
11458,December 25,Chizuru Hishiro,character.php?id=77324,
11459,December 25,Geronimo Jr.,character.php?id=49955,
11460,December 25,Yukito Tsukishiro,character.php?id=12408,
11461,December 25,Yuzuki,character.php?id=8778,
11462,December 25,Asuka Tanaka,character.php?id=71851,
11463,December 25,Yae Shinatsuhiko,character.php?id=5432,
11464,December 25,Victorique de Blois ,character.php?id=23262,
11465,December 25,Mio Isurugi,character.php?id=22735,
11466,December 25,Yuuji Kazami,character.php?id=27334,
11467,December 25,Yue,character.php?id=12407,
11468,December 25,Yukito,character.php?id=9489,
11469,December 25,Inari,character.php?id=10915,
11470,December 25,Lala,character.php?id=75234,
11471,December 25,Magno Vivian,character.php?id=42705,
11472,December 25,Ikaros,character.php?id=20265,
11473,December 25,Nymph,character.php?id=31223,
11474,December 25,Adolf Reinhard,character.php?id=72336,
11475,December 25,Sentarou Kawabuchi,character.php?id=43972,
11476,December 25,Charles Yoshino,character.php?id=56857,
11477,December 25,Ayano Houjou,character.php?id=70831,
11478,December 25,Ikkei Takamine,character.php?id=46263,
11479,December 25,Tsumugi Momose,character.php?id=84160,
11480,December 25,Yuuri Kudou,character.php?id=68628,
11481,December 25,Saeko Hase,character.php?id=46562,
11482,December 25,Mio Yorimoto,character.php?id=23937,
11483,December 25,Rita Haruna,character.php?id=90110,
11484,December 25,Taishi Kuhonbutsu,character.php?id=9854,
11485,December 25,Ichika Tachibana,character.php?id=9068,
11486,December 25,Manatsu Kuroki,character.php?id=9072,
11487,December 25,Touma Aoi,character.php?id=33498,
11488,December 25,Kyoko Mogami,character.php?id=16545,
11489,December 25,Hana Yokoyama,character.php?id=67855,
11490,December 25,Yuu Mononobe,character.php?id=70642,
11491,December 25,Wataru Mizoguchi,character.php?id=77416,
11492,December 25,Teru Hayama,character.php?id=76406,
11493,December 25,Subaru Tsukishima,character.php?id=61942,
11494,December 25,Tyki Mikk,character.php?id=21489,
11495,December 25,Tyki Mikk (human form),character.php?id=27314,
11496,December 25,Jesus Burgess,character.php?id=48941,
11497,December 25,Touka Tennouji,character.php?id=64986,
11498,December 25,Shinoa Hiiragi,character.php?id=71086,
11499,December 25,Kobasen,character.php?id=9562,
11500,December 25,Nanami Kanzaki,character.php?id=44160,
11501,December 25,Seiko Kotobuki,character.php?id=12614,
11502,December 25,Mr. Bear,character.php?id=82155,
11503,December 25,Urara Kasugano,character.php?id=58376,
11504,December 25,Hayasui,character.php?id=82807,
11505,December 25,Wilfried von Aichberger,character.php?id=27022,
11506,December 25,Tesshin Kataoka,character.php?id=68026,
11507,December 25,Hayami Kohinata,character.php?id=8541,
11508,December 25,Hayami Kohinata,character.php?id=2402,
11509,December 25,Shingo Suwa,character.php?id=5692,
11510,December 25,Hina Yumihara,character.php?id=65578,
11511,December 25,Mana Ichii,character.php?id=52866,
11512,December 25,Snow White,character.php?id=74033,
11513,December 25,Hiiragi Tachibana,character.php?id=35866,
11514,December 25,Touko Kaguya,character.php?id=2876,
11515,December 25,Rea Himuro,character.php?id=2552,
11516,December 25,Hinamina,character.php?id=15445,
11517,December 25,Risa Tsubaki,character.php?id=15447,
11518,December 25,Yun,character.php?id=15449,
11519,December 25,Noelle Otoshiro,character.php?id=72423,
11520,December 25,Misoha Nibu,character.php?id=45820,
11521,December 25,Noel Valmore,character.php?id=33114,
11522,December 25,Miki Mizusaka,character.php?id=24213,
11523,December 25,Viktor von Glanzreich,character.php?id=80404,
11524,December 25,Nozomi Kako,character.php?id=79188,
11525,December 25,Mei Tachibana,character.php?id=53519,
11526,December 25,Touko Kuin,character.php?id=9213,
11527,December 25,Neon,character.php?id=30562,
11528,December 25,Takako Houraiji,character.php?id=60277,
11529,December 25,Alpha,character.php?id=74700,
11530,December 25,Misumi Yuka,character.php?id=78089,
11531,December 25,Hinoka Enmyouji,character.php?id=31461,
11532,December 25,Ayari Mitano,character.php?id=31491,
11533,December 25,Juri Kuwashima,character.php?id=54101,
11534,December 25,Kowane Sakurai,character.php?id=54102,
11535,December 25,Risa Kanade,character.php?id=54099,
11536,December 25,Ritsuki Kuwashima,character.php?id=54100,
11537,December 25,Meika Tanioka,character.php?id=15948,
11538,December 25,Aoi Uno,character.php?id=70584,
11539,December 25,Shouko Ebihara,character.php?id=58723,
11540,December 25,Karen Lux Victoria,character.php?id=17001,
11541,December 25,Red Arcueid,character.php?id=1589,
11542,December 25,Louis Napoleon,character.php?id=81469,
11543,December 25,Komachi Akita,character.php?id=30215,
11544,December 25,Seiya Uzaki,character.php?id=38679,
11545,December 25,Kusanagi Takuto,character.php?id=77958,
11546,December 25,Creed Diskenth,character.php?id=15355,
11547,December 25,Victor,character.php?id=84179,
11548,December 25,Shinjirou Hayashida,character.php?id=26871,
11549,December 25,Wakana Hiragi,character.php?id=5030,
11550,December 25,Nanami Kidosaki,character.php?id=897,
11551,December 25,Hatsuka Kirigaya,character.php?id=62321,
11552,December 25,Hokuto,character.php?id=7447,
11553,December 25,Kuon Hinata,character.php?id=27003,
11554,December 25,Kai Nanami,character.php?id=25619,
11555,December 25,Kai Nagase,character.php?id=25622,
11556,December 25,Lolotte Rosenkreutz,character.php?id=818,
11557,December 25,Kaoru Seo,character.php?id=40241,
11558,December 25,Yukari Kohinata,character.php?id=68097,
11559,December 25,Victor Nikiforov,character.php?id=78024,
11560,December 25,Amana Osaki,character.php?id=91866,
11561,December 25,Tenka Osaki,character.php?id=91870,
11562,December 25,Dio Schenk,character.php?id=29623,
11563,December 25,Arima Tsuchimikado,character.php?id=91940,
11564,December 25,Chris,character.php?id=76478,
11565,December 25,Eris,character.php?id=78814,
11566,December 25,Rein Sakura,character.php?id=93485,
11567,December 25,Hakua Hiiragi,character.php?id=94997,
11568,December 25,Stella Hoshii,character.php?id=95260,
11569,December 25,Carole Stanley,character.php?id=93617,
11570,December 25,Zakuro Oshigiri,character.php?id=95908,
11571,December 25,Yune,character.php?id=98759,
11572,December 25,Nagi Narusegawa,character.php?id=98941,
11573,December 25,Miku Hidaka,character.php?id=99148,
11574,December 25,Gou Matsuoka,character.php?id=63361,
11575,December 25,Starfire,character.php?id=85936,
11576,December 26,Yuzuki Fujimura,character.php?id=4383,
11577,December 26,Chikara Ennoshita,character.php?id=67876,
11578,December 26,Toji Suzuhara,character.php?id=46098,
11579,December 26,Kurone,character.php?id=75191,
11580,December 26,Oz Vessalius,character.php?id=22131,
11581,December 26,Shiori Shiomiya,character.php?id=23480,
11582,December 26,Omoi,character.php?id=35559,
11583,December 26,Sylvia Kschessinska,character.php?id=75978,
11584,December 26,Nodoka Manabe,character.php?id=17060,
11585,December 26,Nodoka Manabe (child),character.php?id=42303,
11586,December 26,Mika Kagehira,character.php?id=81997,
11587,December 26,Hong Long,character.php?id=5329,
11588,December 26,Shou Hinakawa,character.php?id=70178,
11589,December 26,Takao Bucho,character.php?id=65554,
11590,December 26,Yurika Toudou,character.php?id=60173,
11591,December 26,Amane Arisugawa,character.php?id=56261,
11592,December 26,Auel Neider,character.php?id=49328,
11593,December 26,Uri Hanasaki,character.php?id=20643,
11594,December 26,Georgi Popovich,character.php?id=78030,
11595,December 26,Aoko Rinden,character.php?id=98694,
11596,December 26,Ichigo Shirase,character.php?id=99715,
11597,December 27,Valtos,character.php?id=89596,
11598,December 27,Hinata Hyuga,character.php?id=16966,
11599,December 27,Tsukumo Kokonoe,character.php?id=71678,
11600,December 27,Seiichiro Tatsumi,character.php?id=19445,
11601,December 27,Ochako Uraraka,character.php?id=75966,
11602,December 27,Rin Okumura,character.php?id=23850,
11603,December 27,Yukio Okumura,character.php?id=23851,
11604,December 27,Len Kagamine,character.php?id=20467,
11605,December 27,Rin Kagamine,character.php?id=20459,
11606,December 27,Nelson,character.php?id=80193,
11607,December 27,Hinata Hyuga,character.php?id=82441,
11608,December 27,Hinata Hyuga,character.php?id=10902,
11609,December 27,Sayuki Ayase,character.php?id=27195,
11610,December 27,Shinji Inukai,character.php?id=32752,
11611,December 27,Aya Maruyama,character.php?id=81907,
11612,December 27,Deshiko Deshi,character.php?id=60833,
11613,December 27,Deshiko Deshi (Monster form),character.php?id=60834,
11614,December 27,Reiko Yuuki,character.php?id=59896,
11615,December 27,Aisha,character.php?id=79726,
11616,December 27,Aisha (Aether Sage),character.php?id=88457,
11617,December 27,Aisha (Battle Magician),character.php?id=82751,
11618,December 27,Aisha (Dark Magician),character.php?id=82749,
11619,December 27,Aisha (Dimension Witch),character.php?id=82752,
11620,December 27,Aisha (Elemental Master),character.php?id=49851,
11621,December 27,Aisha (High Magician),character.php?id=82748,
11622,December 27,Aisha (Metamorphy),character.php?id=88459,
